id,name,system
55494,"Kuttner Point",73
55560,"Reed Barracks",34
55561,"Nelder Landing",34
55562,"Boole's Inheritance",34
55618,"Gold's Folly",228
55834,"Ricci Landing",90
56828,"Siodmak Holdings",54
57240,"Eckford Point",155
57241,"O'Leary Terminal",155
57242,"Hillary Lab",116
57243,"Parise Arsenal",267
57277,"Nourse Enterprise",184
57362,"Lee Vision",255
58206,"Eisenstein Plant",11
58207,"Pauli's Folly",11
58606,"Chios' Folly",143
58624,"Henricks Holdings",252
58625,"Lazarev Vista",252
59764,"Giles Camp",147
59983,"Coblentz's Progress",259
60113,"Gent Installation",195
60114,"Maclaurin Depot",58
60891,"Serrao Vision",161
61463,"Barcelos Bastion",173
61602,"Cartmill Observatory",19
61673,"Knight Survey",117
61696,"King Base",35
61697,"Gaspar de Lemos Horizons",35
61717,"Kirtley's Inheritance",5
61857,"Hill Holdings",125
61858,"Kennan Silo",125
61983,"Bixby's Folly",138
61995,"Zettel Refinery",64
62170,"Raleigh Vista",88
62176,"Taine Point",268
62177,"Zettel Installation",268
62682,"Crichton Depot",177
62864,"Allen St. John Hub",21
5,"Reilly Hub",396
42,"Wilson Port",526
76,"Buckland Gateway",345
86,"Maxwell Orbital",581
89,"Gooch Terminal",581
110,"Townshend Hub",327
140,"Borman Terminal",345
175,"Read Gateway",327
210,"Webb Dock",543
410,"Teller Terminal",327
422,"Goldberg Orbital",562
451,"Rominger Dock",327
529,"Arrhenius Orbital",327
605,"Berners-Lee City",327
734,"Oleskiw Hangar",522
737,"Still Horizons",522
796,"Birminghamport",442
827,"Seddon Gateway",327
969,"Sugano Hub",395
1273,"Kanwar Orbital",347
1303,"Pu City",520
1316,"Gauss Platform",347
1323,"Andrade Legacy",516
1561,"Julian Market",523
1565,"Vasilyev Port",523
1566,"White Orbital",581
1569,"Cherry Port",523
1578,"Gerst Gateway",320
1635,"Lunan Terminal",426
1847,"Schlegel Settlement",554
1848,"Sanger Settlement",554
1861,"Patterson Installation",426
2005,"Ramelli Dock",468
2059,"Avogadro Hub",497
2062,"Deb Colony",497
2108,"Chertok City",326
2127,"Dawes Hub",432
2138,"Biruni Gateway",532
2158,"Reinhold Orbital",520
2159,"Thomas Ring",520
2165,"Ozanne Landing",374
2197,"Dobrovolski City",468
2216,"Copernicus Dock",431
2221,"Baker Terminal",432
2234,"Peters City",432
2239,"Mendel Hub",431
2309,"Enoch Port",527
2343,"Bykovsky Refinery",400
2348,"Bethe Landing",400
2419,"Cowper Exchange",312
2482,"dhp11",516
2559,"Macmillan Terminal",432
2606,"Vogel Enterprise",437
2637,"Bresnik Port",340
2669,"Voss Dock",300
2693,"Vespucci City",578
2817,"Haller Installation",393
3029,"Fanning Vision",353
3209,"Gerst Orbital",300
3322,"Bosch Survey",476
3412,"Houtman City",517
3451,"Broglie Terminal",278
3503,"Vinci Hub",468
3516,"Cormack Dock",468
3519,"Luk Station",312
3585,"Wilson Vision",432
3589,"Kagawa Station",432
3750,"Morrow Vision",369
3922,"Walz Terminal",288
3924,"Skvortsov Orbital",288
3987,"Foda Port",468
3992,"Schottky Platform",309
4068,"Tevis Terminal",312
4124,"Bell Terminal",432
4258,"Knapp Dock",391
4259,"Ramsbottom Station",391
4260,"Ray Station",391
4261,"Dobrovolski Platform",348
4263,"Gell-Mann Port",348
4265,"Rennie City",391
4266,"Shepard Gateway",391
4267,"Ham Ring",391
4269,"Johnson Gateway",391
4270,"Patrick Station",391
4411,"Curie City",443
4424,"Henslow Market",465
4613,"Haignere Station",327
4615,"Kizim Hub",327
4625,"Hunziker Station",288
4762,"Wallis Arena",548
4826,"Russo Ring",511
4884,"Darnielle Gateway",480
4888,"Grego Landing",480
4973,"Grushin Base",484
5000,"Robinson Station",514
5054,"Johnson Port",375
5101,"Oliver Market",490
5129,"Aoki Port",458
5152,"Hartog Settlement",359
5256,"Weyl Hub",517
5279,"Wang Ring",319
5310,"Filter Station",517
5317,"Binder Dock",517
5321,"Ferguson Refinery",456
5338,"Marconi Port",470
5412,"Liwei Gateway",288
5413,"Noguchi Ring",288
5414,"Ferguson Hub",288
5415,"Veach Enterprise",288
5416,"Seega Orbital",288
5417,"Kuipers Terminal",288
5421,"Jett Ring",581
5426,"Hackworth Settlement",340
5427,"Roosa Dock",340
5437,"Shimizu Orbital",369
5438,"Garn Station",391
5439,"Neugebauer Dock",395
5440,"Hill Port",395
5441,"Grimwood Gateway",490
5442,"Morrow Gateway",490
5443,"Griffiths Dock",490
5444,"Menzies Gateway",490
5445,"Fanning Ring",511
5446,"Cummings Resort",527
5447,"Kludze Terminal",562
5448,"Treshchov Port",581
5449,"Haisheng Port",581
5450,"Savitskaya Station",581
5451,"Haber Dock",581
5452,"Weston Dock",581
5458,"Abel Colony",414
5461,"Yamamoto Hub",414
5462,"i Sola Platform",414
5694,"Boulton Hub",281
5699,"Crown Colony",282
5700,"Furukawa Port",282
5702,"Garratt Hub",305
5703,"Leclerc Hub",305
5704,"Virchow Orbital",305
5705,"Fawcett Hub",315
5707,"Vasilyev Dock",315
5708,"Vernadsky City",320
5709,"Edgeworth Platform",321
5710,"Bauschinger Hub",326
5712,"Hire Hub",330
5713,"Scheutz Hub",347
5714,"Grechko Dock",376
5715,"Clauss Reach",385
5717,"Culbertson Port",403
5718,"Kimbrough Settlement",403
5719,"Garan Port",413
5720,"Grabe Port",413
5721,"Hawking Terminal",413
5722,"Leibniz Dock",413
5723,"Walz Dock",413
5724,"Jones Dock",432
5725,"Cuffey Plant",440
5726,"Mastracchio Base",440
5727,"Carter Hanger",442
5728,"MacVicar Port",442
5729,"Rush's Camp",442
5730,"Smith Vision",442
5731,"Moore Platform",445
5732,"Zahn Colony",445
5733,"Alvares Terminal",454
5734,"Asimov Dock",454
5735,"Banach Orbital",454
5736,"Carrasco Station",454
5737,"Cook Hub",454
5738,"Gwynn Station",454
5739,"McAuley City",454
5740,"Morrison Terminal",454
5741,"Napier Orbital",454
5742,"Elcano Port",456
5743,"Bailey Landing",464
5744,"Volterra Depot",464
5745,"Bushkov Dock",465
5746,"Dummer Port",465
5747,"Martin Gateway",465
5748,"Napier Enterprise",465
5749,"Poincare Gateway",465
5750,"Sabine Gateway",465
5751,"Wilkes Gateway",465
5752,"Bohr Station",468
5753,"Ivanishin Station",468
5754,"Yang Orbital",468
5756,"Stasheff Vision",482
5757,"Wagner Dock",482
5758,"Aldrin Colony",505
5759,"Savinykh Hub",505
5760,"Schweickart Station",505
5761,"Bardeen Terminal",509
5762,"Hopkins Plant",514
5763,"Quetelet Dock",520
5764,"Zander Vision",520
5765,"Cochrane Terminal",521
5766,"Weizsacker Hub",526
5767,"Battuta Dock",531
5768,"Bell Terminal",531
5769,"Leslie City",531
5770,"Vesalius Terminal",531
5771,"Leiber Port",534
5772,"Ziemianski Ring",534
5773,"Grandin Plant",537
5774,"Tuan Station",537
5775,"Cassidy Platform",551
5776,"Hutton Dock",551
5777,"Sadi Carnot City",551
9236,"Dyomin Plant",400
9250,"Papin City",306
9270,"Gunn Gateway",426
9674,"Brash City",362
9736,"Wang Vision",453
9737,"Goeppert-Mayer Vision",564
9772,"Abe Survey",483
9895,"Pascal Platform",564
9896,"Feustel Ring",564
9938,"Grechko Prospect",580
10306,"Isherwood Dock",337
10310,"Lambert City",411
10466,"Thoreau Station",494
10617,"August von Steinheil Dock",406
10619,"Jeans Colony",438
10633,"van de Hulst Station",438
10660,"Mattingly Dock",561
10951,"Swift Base",547
11369,"Gurney Station",285
11425,"Shinn Station",404
11426,"Friend's Progress",404
11470,"Hartlib Terminal",287
11471,"McCulley Orbital",287
11472,"Simonyi Dock",287
11502,"Boucher Installation",409
11688,"Leiber Dock",466
11766,"Przhevalsky Freeport",409
12088,"Gidzenko Dock",473
12095,"King Reach",378
12159,"Wolf Ring",473
12218,"Sanger Dock",351
12259,"Sommerfeld Enterprise",417
12452,"Akers Hub",285
12641,"Beebe's Claim",533
12727,"Fuglesang Horizons",358
12799,"Wisoff Ring",492
12802,"Vaugh Port",492
12805,"Burbank Dock",492
12812,"Boe Orbital",371
13112,"Eisenstein Dock",387
13204,"MacCready Hub",411
13214,"Rzeppa Hub",286
13216,"Ehrlich Enterprise",286
13281,"Dalgarno Station",430
13284,"McKee Terminal",433
13537,"Jean Colony",572
13945,"Noli Point",359
14000,"Curbeam Dock",285
14001,"Bolotov City",285
14002,"Schlegel City",285
14003,"Melnick Hub",285
14004,"Armstrong Orbital",285
14005,"Low City",285
14186,"Howard Platform",360
14187,"Reilly Terminal",360
14370,"McArthur Port",512
14592,"Clervoy Settlement",412
14616,"Leestma Settlement",332
14687,"Searle Survey",553
14688,"Marth Station",553
14883,"Haipeng Dock",538
14899,"Potrykus Orbital",538
14900,"Linnaeus Enterprise",538
14998,"Iqbal Dock",469
15071,"Wright Gateway",453
15185,"Pangborn Dock",387
15186,"Russell Hub",387
15187,"Hornby Dock",417
15188,"Nomura Port",430
15189,"Baily Dock",430
15190,"Lavochkin Station",430
15191,"Fallows Vision",430
15192,"Tank Orbital",430
15193,"Froud Port",430
15194,"Boss Hub",430
15195,"Hennen Enterprise",431
15196,"Thompson Gateway",431
15197,"Vogel Hub",437
15198,"Resnik Orbital",437
15199,"Bliss Port",453
15200,"Hale Dock",453
15201,"Lee Enterprise",469
15202,"Watson Enterprise",473
15203,"Trinh Station",473
15204,"Rontgen Enterprise",473
15205,"Scheutz Orbital",473
15206,"Worlidge Station",473
15207,"DeLucas Station",473
15208,"Garneau Station",473
15425,"Davidson Colony",542
15426,"Shunn Platform",542
15495,"Lewis Port",471
15542,"Lounge Port",302
15724,"Vernadsky Orbital",310
15731,"Winne Gateway",336
15734,"Deluc Orbital",336
15745,"Boodt Hub",512
15746,"Cernan Station",512
15747,"Phillifent Dock",415
15889,"Binet Port",351
16052,"Quimby Orbital",310
16053,"Melvin Dock",310
16054,"Sarafanov Ring",310
16055,"Faraday Ring",310
16056,"Grabe Ring",310
16057,"Huygens Enterprise",310
16071,"Boswell Terminal",302
16072,"Alas Station",302
16073,"Haipeng Port",302
16091,"Auwers Terminal",471
16092,"Schroter Station",471
16533,"Stanier Hangar",496
16534,"Nikolayev Prospect",496
16725,"Nelder Dock",513
16731,"Yu Station",513
16753,"King Dock",415
16754,"Marques Platform",415
16774,"Edwards Installation",402
17041,"Grechko Dock",341
17042,"Darwin Orbital",341
17043,"Jemison Terminal",341
17349,"Ferguson Escape",423
17475,"Anderson Prospect",380
17590,"Hovell Terminal",478
17591,"Schilling Enterprise",478
17592,"Burgess Enterprise",478
17693,"Block Settlement",463
17694,"Conklin Platform",463
17785,"Amnuel Terminal",451
17959,"Boucher Terminal",344
17965,"Dozois Market",344
18020,"Bauschinger Dock",549
18023,"Borrelly Dock",545
18051,"Dufay Dock",545
18202,"Shirazi Vision",383
18528,"Onufrienko Base",457
18574,"Isherwood Survey",410
18622,"Guidoni Ring",339
18818,"Bykovsky Station",421
18821,"Banks Hub",421
18822,"Landsteiner Station",421
18823,"Gorbatko Terminal",421
18824,"Lovelace Terminal",421
18825,"Ivins Enterprise",421
18826,"Hoard Gateway",421
18845,"Rennie Survey",570
18956,"Wallace Platform",435
19098,"Carrier Mine",441
19332,"Mohr City",366
19375,"Baudry Hub",570
19378,"Griggs Terminal",570
19398,"Kaneda Dock",575
19400,"Roche Dock",575
19496,"Ptack Dock",455
19539,"Soto Terminal",478
19654,"Lawson Survey",500
19680,"Lem Station",552
19689,"Jensen Gateway",292
19711,"Leiber Settlement",343
19713,"Miletus Beacon",343
19981,"Gurragchaa Hub",321
19982,"Schottky Survey",321
19983,"White Platform",308
19984,"Francisco de Almeida Platform",308
20143,"Hornoch Enterprise",365
20144,"McKee Terminal",365
20150,"Pailes Relay",556
20156,"Litke Refinery",323
20157,"Van Scyoc Vision",323
20224,"Weitz Station",283
20488,"Ferguson Terminal",376
20489,"Sommerfeld Orbital",376
20747,"Ali Terminal",560
20748,"Krikalev Station",560
20749,"Cenker Terminal",560
20770,"Bickel Settlement",484
21454,"Piper Market",325
21455,"Garay Station",325
21456,"Aksyonov Orbital",325
21457,"McCandless Orbital",325
21458,"Shaw Orbital",325
21459,"Hennen Station",325
21498,"Arkwright Port",299
21649,"Murray Platform",519
21717,"Franklin Colony",447
21718,"Dana Landing",447
21810,"Thompson Enterprise",451
21811,"Friesner Orbital",451
22067,"Shinjo Terminal",545
22068,"Bartolomeu de Gusmao Orbital",545
22069,"Dahm Port",545
22224,"Penrose's Pride",547
22324,"Russell Dock",290
22325,"Potagos Gateway",290
22326,"Land Colony",290
22335,"Fairbairn Enterprise",289
22504,"Blodgett Colony",405
22505,"Glenn Point",405
22814,"Bobko Dock",500
22839,"Beer Terminal",346
22840,"Milne Mine",346
22951,"Akers Station",301
23039,"Neumann Terminal",331
23040,"Love Enterprise",331
23041,"Armstrong Ring",331
23292,"Ziegler Dock",460
23293,"Lambert Orbital",460
23294,"Nojiri Orbital",460
23372,"Younghusband Dock",279
23373,"Lethem's Exile",279
23452,"Barbosa Prospect",349
23453,"la Cosa Landing",349
23541,"Antonelli Station",311
23542,"Fullerton Platform",311
23764,"Deutsch Mine",367
23926,"Levchenko Terminal",295
23950,"Zahn Station",352
23951,"Hill Orbital",352
23952,"Hunt Enterprise",352
23953,"Kummer Hub",352
23954,"Rubruck Station",352
23955,"Blaschke Hub",352
23956,"Fancher Orbital",352
23957,"Kennicott Enterprise",352
23958,"Lehtonen Orbital",352
24000,"Fuchs Mines",298
24001,"Penn Settlement",298
24094,"Litke Landing",529
24100,"Pook Dock",540
24338,"Stasheff Enterprise",304
24339,"Rolland Landing",304
24340,"Hodgson Dock",304
24427,"Binney Colony",355
24439,"Hieb Dock",494
24484,"Evans Settlement",294
24485,"Barry Dock",294
24486,"Blodgett Port",294
24622,"Payne-Scott City",506
24623,"Thomson City",506
24624,"Adams City",506
24789,"Schmidt Enterprise",357
24790,"Morris Survey",357
25038,"Ehrlich Dock",336
25088,"Manakov Survey",501
25089,"Julian Settlement",501
25172,"Kennicott Platform",350
25262,"Furrer Port",275
25263,"Lazarev Hub",275
25420,"Barnes Dock",296
25501,"al-Din Station",399
25735,"Novitski Horizons",459
25736,"Wegener Horizons",459
25737,"Galvani Hub",459
25808,"Niijima Landing",572
25911,"Stebbins Colony",546
25938,"Hoshide Dock",477
26007,"Cowper Point",303
26085,"Thornton Platform",493
26086,"Reiter Plant",493
26152,"Gehry Dock",334
26187,"Converse Ring",364
26292,"Mallett Dock",342
26293,"Zamyatin Hub",342
26294,"Bergerac Gateway",342
26295,"Williams Hub",342
26296,"Sheckley Dock",342
26432,"Herzog Prospect",502
26433,"Pittendreigh Prospect",502
26794,"Guidoni Station",328
26795,"Thoreau Enterprise",328
26831,"Bartolomeu de Gusmao Vision",418
26832,"Howe Landing",418
26833,"Gunter Orbital",418
26903,"Brosnan Colony",307
26904,"Kingsmill Platform",307
26905,"Stith Terminal",307
27093,"Lomonosov Horizons",559
27493,"Dhawan Station",401
27494,"Brothers Station",401
27579,"Baudry Works",503
27580,"Chu Base",503
27643,"Campbell Horizons",394
27644,"Galois Colony",394
27645,"Carleson Terminal",394
27725,"Forfait Platform",518
28134,"Gaspar de Portola Port",528
28198,"Bessel Terminal",575
28395,"Kerimov Hub",427
28396,"Ziewe Station",427
28484,"Guidoni Vision",536
28642,"Beg Terminal",571
28744,"Pearse Base",382
29389,"Ryazanski Platform",373
29509,"Boucher Dock",566
29510,"Kirk Base",566
29646,"Asprin Arena",557
30008,"Apt Ring",384
30169,"Miletus Orbital",277
30170,"MacVicar City",277
30171,"Harris Enterprise",277
30215,"Binder Vision",317
30216,"Malaspina Platform",317
30402,"Weyn Dock",291
30516,"Prandtl's Claim",549
30892,"Garratt Ring",424
30920,"Araki Vision",474
30921,"Marriott Enterprise",474
30922,"Barnard Hub",474
31047,"Gann Horizons",314
31048,"Knight Base",314
31267,"Parker Vision",461
31268,"Fedden Dock",461
31269,"Jackson Platform",461
31304,"Hill Tinsley Colony",434
31305,"Paul Station",434
31306,"Alcock Platform",434
31446,"Potter Hub",508
31472,"Gustav Sporer Prospect",383
31495,"al-Din al-Urdi Landing",555
31496,"Lagerkvist Prospect",555
31743,"Kornbluth Orbital",407
31811,"Schwann Works",361
31812,"Haller Depot",361
32261,"Truman Terminal",368
32262,"Riebe Survey",368
32379,"Wright Mines",579
32600,"Vess Landing",573
32601,"Hatanaka Colony",573
32918,"von Helmont Base",481
32974,"Anderson City",526
33184,"Hopkins City",475
33185,"Ramanujan Hub",475
33186,"Margulis Station",475
33187,"Leavitt Hub",475
33188,"Diesel Enterprise",475
33189,"Kooi Station",475
33190,"Engle Hub",475
33191,"Huygens Enterprise",475
33192,"Fullerton Station",475
33219,"Williams Colony",544
33408,"Marth Stop",389
33562,"Escobar Platform",472
33782,"Born City",428
33823,"Hedley Terminal",370
33824,"Acaba Settlement",370
33932,"Rushd Holdings",577
34058,"Quimper Dock",466
34059,"Palmer Mines",466
34096,"Albitzky Port",499
34097,"Dolgov Camp",499
34219,"Brashear Prospect",380
34447,"Volynov Point",449
34472,"Shiras Hub",488
34473,"Mitchison Port",488
34474,"Archer Horizons",488
34506,"Gabrielli Relay",408
34566,"Everest Orbital",495
34567,"Young Port",495
34787,"Barreiros Platform",379
34788,"Beliaev Hub",379
34795,"Cartier Refinery",491
34796,"Menezes Installation",491
34803,"Fadlan Terminal",563
34804,"Clark Dock",563
34805,"Vasilyev Enterprise",563
34982,"Thagard Ring",392
34983,"Fermi City",392
34984,"Wolf Platform",392
35114,"Kinsey Outpost",448
35348,"Ansari Hangar",354
35687,"Lunney Stop",425
35696,"Auwers Escape",504
35697,"Nouvel Retreat",504
35712,"Mattingly Port",569
35860,"Comino Installation",470
35982,"Vasyutin Port",441
36422,"Allen St. John Terminal",398
36423,"von Zach Terminal",398
36489,"Bracewell Holdings",530
36490,"Nilson Prospect",530
36602,"Barreiros Horizons",467
36603,"Bradley Plant",467
36799,"MacVicar Settlement",419
36800,"Lopez de Legazpi Settlement",419
36801,"Bryusov Asylum",450
36835,"Kaku Horizons",371
36873,"Pike Works",524
36874,"Shaikh Mines",524
36888,"Zelazny Prospect",558
36889,"Normand Colony",558
36999,"Hencke Orbital",381
37000,"Horrocks Survey",381
37078,"Mouchez Platform",439
37139,"Goddard Horizons",489
37140,"Drexler Relay",489
37213,"Helms Orbital",462
37214,"Haberlandt Enterprise",462
37215,"Grissom Platform",462
37478,"Helffrich Outpost",397
37627,"Grandin City",446
37628,"Dobrovolski Port",446
37672,"Isaev Terminal",515
37734,"Chadwick Plant",507
38062,"Cortes Beacon",535
38359,"Watts Station",478
38360,"Csoma Enterprise",478
38361,"Baffin Dock",478
38364,"Napier Colony",388
38365,"Davis City",388
38382,"Boyle Enterprise",485
38383,"Bernoulli Gateway",485
38441,"Alvarado Beacon",567
38442,"Vercors Outpost",567
38914,"Rusch Enterprise",525
38915,"Kirtley Orbital",525
38916,"Loncke Vision",525
38987,"Babcock Landing",486
38988,"Kojima Hub",486
39026,"Mohun Survey",372
39027,"Vinge's Inheritance",372
39131,"Barcelona Orbital",498
39132,"Bickel Station",498
39210,"Drexler Platform",487
39211,"Blodgett Prospect",487
39326,"Andree Plant",377
39335,"Dezhurov Hangar",444
39349,"De Lay Survey",568
39407,"Margulis Orbital",436
39424,"Reis Orbital",316
39425,"Hermite Holdings",316
39614,"Citi Settlement",541
39615,"Powell Mine",541
39743,"Brackett Mine",293
39744,"Nielsen Relay",293
39821,"Filter Dock",297
39822,"Forbes Port",297
40724,"Flammarion Orbital",386
40725,"Tully Vision",386
40829,"Grijalva Freeport",510
40979,"Tall Oasis",429
40995,"Bartoe Vision",452
41224,"Tarelkin Base",422
41344,"Borrego Gateway",574
41371,"Bryant Enterprise",550
41372,"Godel Station",550
41373,"Ing Settlement",550
41484,"Barnwell Platform",576
41725,"Weill Camp",479
41772,"Babcock Base",390
41773,"Sullivan Settlement",390
41783,"Smith Prospect",416
41784,"Hammond Depot",416
41854,"Kadenyuk Survey",420
41855,"Noriega Landing",420
42027,"Blaschke Platform",284
42099,"Vinge Silo",424
42103,"Greenstein Silo",432
42109,"Godwin Vision",340
42186,"Hume's Claim",362
42267,"Nespoli Prospect",391
42308,"Berliner Lab",283
42385,"Miller's Inheritance",294
42429,"Baynes Horizons",432
42576,"Cleve Works",486
42607,"Stapledon Enterprise",327
42651,"Moore Lab",526
42780,"Blish Holdings",460
42869,"Coblentz Colony",391
42966,"Aleksandrov's Claim",522
43047,"Gentle Horizons",517
43055,"Mitchell Arsenal",517
43064,"Lenthall Stop",517
43172,"Melvill Holdings",537
43199,"Goryu Survey",460
43241,"Puleston Terminal",512
43401,"Treshchov Gateway",327
43405,"Kwolek Survey",327
43735,"Messerschmid Enterprise",374
43743,"Humboldt Vision",320
43813,"Kingsmill Penal Colony",532
43854,"Bunch Enterprise",285
43866,"Janifer Camp",396
43867,"Titov Installation",396
43897,"Barreiros Vision",498
43910,"al-Kashi's Inheritance",532
